Jinkouyuki,Guile,178998,Thailand,1092537
hirata,Ken,178997,Japan,2449948
マンダリンせとか,Edmond Honda,178969,Japan,1280300
ekusu2434,Edmond Honda,178942,Other,1085839
YORU,Kimberly,178922,Other,1804242
melo,Manon,178854,Japan,1029788
ActionJackRyu,Ryu,178799,United States,1073742
Ryukakusan.,Ken,178777,Japan,1306242
いずなおとし！,Kimberly,178773,Japan,1622998
VERYkomatsu,Dee Jay,178685,United Kingdom,624525
hogehoge,Ken,178678,Japan,1183601
Yuna,Cammy,178676,Germany,1203169
shougun6514,Guile,178668,Japan,1591429
焼きじゃが,Dee Jay,178608,Japan,1450165
いおりチャンネル,Ken,178608,Japan,945902
--胎神--,Marisa,178517,China,174785
J n s,Dhalsim,178447,Sweden,802460
hawkfgc,Luke,178424,Japan,1187841
miya,Ryu,178421,Japan,1373466
ウマ娘育成中,Chun-Li,178373,Japan,344409
Muramasa,Rashid,178371,Japan,790355
manuelpbriones,Ken,178319,Brazil,983903
Vidro,Zangief,178277,Other,270649
むすいマン,Cammy,178265,Japan,1071685
Baki,Rashid,178251,France,1004564
Brunomelo_ssa,Dee Jay,178245,Brazil,729137
Rymaru,Jamie,178244,Brazil,1086375
Gohão,Ryu,178221,Brazil,672012
_なつめ_,Chun-Li,178197,Japan,2336168
Whea7s,Luke,178193,United States,960439
しなり丸/ウメハラ信者,Edmond Honda,178183,Japan,1179501
applepie,Luke,178178,Japan,1513927
Tooky,JP,178177,Saudi Arabia,1632335
Kolento,Ken,178129,Japan,1733289
コーンソフト,Dee Jay,178104,Japan,1141386
GBRibeiro,Dhalsim,178066,Brazil,1250899
kgym,Luke,178048,Japan,1195132
エドモンド・あーるえいち,Edmond Honda,177994,Japan,968929
NBNHMR,Guile,177942,United States,986427
ThisIsBattle,Rashid,177913,United States,2250566
あっさー,Guile,177912,Japan,2981803
Burkish,Rashid,177900,United States,591682
yano,Blanka,177872,Japan,827728
DeadAceBS,Ken,177826,Panama,1210222
Booktekken,Ken,177815,Thailand,1005340
Northwind,Ryu,177806,United States,1892615
alex_sieg_pc,Dee Jay,177721,Spain,1285142
meikyo,Lily,177694,Japan,2052417
Excelancer,JP,177691,Mexico,760830
Chuck Norris,Ken,177680,Other,452692
スナッチスコッチ,Juri,177651,Japan,1350284
SChemeit,Luke,177636,Australia,1938661
TS爬魂,A.K.I.,177618,China,2998620
Careka,Edmond Honda,177617,Other,1231627
格闘家-大飞哥,Cammy,177590,China,450057
我是中天,Kimberly,177524,China,1810367
kadhion,JP,177522,Japan,1260236
うっちーばーぐ,Ken,177515,Japan,740125
-MoJiang|摸奖-,JP,177505,China,1012895
Demitrix,Manon,177456,Brazil,976912
スク水番長,JP,177430,Japan,938391
おはじさん,Manon,177427,Other,1269412
TBK_Alan,Manon,177380,Dominican Republic,774511
shun,Guile,177339,Japan,801959
こぶた族の聖戦士@こぶたさん,Cammy,177293,Japan,1422003
Px-Jackal,Dhalsim,177267,United States,828456
wack6,JP,177185,Japan,1684895
Kitaki,Kimberly,177178,United States,1546646
抖音关注街霸6第一人,JP,177155,China,1590736
HollywoodSleep,Dee Jay,177142,United States,1405251
kurober_Vtuber,Rashid,177133,Japan,1040525
pontaaju,Dee Jay,177105,Japan,673018
てるてる,Cammy,177088,Japan,1319996
theforce90,Dee Jay,177079,Brazil,1556287
sasamo,Dee Jay,177066,Japan,1161237
onichan3,Ken,177053,Japan,305346
TRiLogY,Marisa,177018,United States,779788
kogepanda,Juri,176944,Japan,1121156
モンチッチ,Cammy,176930,Japan,287295
HungMule,Lily,176926,United States,801401
魔法少女ざんぎたん,Zangief,176908,Japan,658983
itazan-pc,Zangief,176847,Japan,1870485
鎧塚・サーパイン,Cammy,176832,Japan,514024
BalrogRD,Dee Jay,176811,Dominican Republic,502997
barabaraOnline,Chun-Li,176810,Japan,1688544
Yutoriohji,Guile,176760,Japan,1598711
Yohei,Ken,176736,Japan,1542417
world,Guile,176722,Japan,2284713
okaboo,Luke,176685,Japan,2255205
oilworks333,Dhalsim,176641,Japan,1165965
neko para,Luke,176627,Japan,1993854
JUSTFOG,Ryu,176620,South Korea,1434082
DareraUiri,Blanka,176611,Japan,1095465
ウラーヤッハ,Marisa,176581,Japan,1149381
のるぽな,Chun-Li,176480,Japan,2423695
Soualiho,Ken,176388,France,835659
buchi,Ken,176378,Japan,938409
Nelson,Guile,176332,United States,3439265
iDom,Manon,176289,United States,597617
Lattice.,Blanka,176280,Haiti,1802506
FGC_KEYZ,Cammy,176276,Brazil,1199402
Buss Lightyurr,A.K.I.,176264,Other,1084491
AzaMI＠PC twitch,Dee Jay,176176,Japan,454637
Liquid_o,Dhalsim,176170,Mexico,2136939
Banhordan,Cammy,176044,United States,1750875
tomochi,Juri,176035,Japan,3162049
Brayan_Job,Marisa,175998,Brazil,1501420
NassimClaw,Edmond Honda,175978,France,1886086
さなだまる,Ken,175973,Japan,1153346
Lunatico,Edmond Honda,175971,Brazil,1291673
ULTRA RYOTA,Guile,175928,Japan,1620809
ふふふふ,Marisa,175913,Japan,1257583
Grizn6,Ryu,175883,Japan,1388346
小张和小丽,Jamie,175850,China,1060430
kin_shiro,Lily,175805,Japan,1253591
Datsushi,Luke,175797,Japan,577625
しゃわきた＿しゃかど,Dee Jay,175797,Japan,2026109
Mimam,Guile,175780,Brazil,1617583
BananaUyuu,Kimberly,175776,United States,487278
こうちゃんジュリ,Juri,175702,Japan,1110934
MinohThreat,Dee Jay,175678,Japan,553982
たうちゃんねる,Chun-Li,175677,Japan,1121636
Shun@OKINAWA,Manon,175659,Japan,1032212
XIAOKOU,JP,175594,China,1651050
QuickBodies,A.K.I.,175589,United States,1385639
dainagon099,Chun-Li,175588,Japan,1531933
mos505,Jamie,175555,Japan,1893819
B.Son,Dee Jay,175550,United States,953841
jieba5512,Cammy,175527,Other,954868
mos505,Chun-Li,175508,Japan,1893819
どくとといわれるもの,Blanka,175482,Japan,956458
祈本里香,Manon,175467,Japan,1691731
komumi,Dee Jay,175418,Japan,4187840
まんじいっきまんじ,Rashid,175374,Japan,1019071
tundi,Cammy,175373,Brazil,1433005
145566,Ken,175359,Japan,1294397
ずんだマン,Ken,175326,Japan,397566
いかつい野郎,Zangief,175220,Japan,905084
アゴアニキ,Marisa,175178,Japan,1511881
Dudesickle06,Ken,175172,United States,1521993
まさひろし,Juri,175154,Japan,2214733
ChrisTatarian,Ken,175108,Armenia,852521
FT0001,Rashid,175076,Japan,1007445
purido,Ken,175075,Japan,1087264
Satoki,Ken,174989,Japan,1079203
privete_lesson,Dee Jay,174965,Japan,1111359
Tigers Bryan-D,Guile,174952,Dominican Republic,1057582
GFXcardcrashes,Ryu,174928,Other,1548620
SKT1210,Ken,174899,Japan,2447778
ていてい,Jamie,174880,Japan,1631094
Blaz,Ken,174875,Chile,1330675
かえるる,Marisa,174858,Japan,1219091
hagurin,Marisa,174842,Japan,1066515
Wadax,Manon,174823,Japan,2176636
cobshin,Dee Jay,174811,Japan,1029650
ZeroGoukiX,Ken,174808,United States,1091492
darsan,Edmond Honda,174794,Japan,1375877
LarkMa,Luke,174782,Japan,1336547
inbe,Cammy,174772,Japan,990616
Kait358,Chun-Li,174754,Japan,806708
Yoske,Cammy,174744,Japan,1112891
最強の雑魚,Ken,174735,Japan,1514562
pluto,Luke,174708,Japan,2408290
まこのこ選手,Manon,174682,Japan,1111060
YSF-B,Edmond Honda,174621,Other,858258
グラビトン原田,Ryu,174621,Japan,841579
ワド犬ワド,Rashid,174587,Japan,1316251
arikuxi,JP,174576,Japan,1157287
パパゲマ,Lily,174573,Japan,1671364
DadyMaster,Dee Jay,174572,Gabon,822293
CosmonautSpiral,Guile,174514,United States,2024438
MONSTER,Jamie,174509,Japan,998742
かえだま150円,Manon,174478,Japan,1703852
とりあたま,Dee Jay,174472,Japan,1986136
sumnor,Ryu,174454,Japan,3018212
mario,JP,174339,Japan,1938391
SFM_Mikex,Luke,174337,Canada,638114
毒チワワ,Blanka,174328,Palau,824525
rurururu-,Dee Jay,174214,Japan,890603
pahnda,Luke,174213,Bosnia and Herzegovina,889821
街霸6太苦了我要把天赋带回15,Ken,174191,China,17142
Mimam,Dhalsim,174038,Brazil,1617583
CatWolf,JP,174029,Japan,900417
爆ぜたタコ足,Ken,173978,Japan,1682940
nickibrand,Manon,173969,Australia,1556415
とっころ,Blanka,173965,Japan,1372441
BlackGoku,JP,173933,Peru,567933
jama,Edmond Honda,173928,Japan,1176293
るくたぁ,JP,173918,Japan,1753518
CE Ykcor,Ken,173877,United States,1311774
SnailDogSSBM,JP,173836,Other,1049395
シーチェックイン,Kimberly,173800,Japan,1735529
Tsurugi_Akizuki,Lily,173794,Japan,1991121
火舞旋风,Ken,173778,China,189185
TheRaglay,Zangief,173748,United States,1484763
Predator_DJ,Dee Jay,173740,Peru,1592368
Broski,JP,173729,United Kingdom,1675223
たまゴリ,Dee Jay,173634,Other,1001463
むすいマン,Ken,173620,Japan,1071685
OverKill,Cammy,173613,Other,1453353
바밤바막시멈,Dee Jay,173607,South Korea,1013057
Parume,Ken,173541,Japan,1101838
Mr. Tong,Guile,173473,United States,793015
vicg94,Ken,173469,Brazil,405347
Reiketsu,Cammy,173459,Japan,1179798
シヴァ田理恵,Blanka,173459,Japan,913128
tanaka_yuji,Cammy,173421,Japan,1918589
Rafalibe,Lily,173395,Brazil,764164
leith,Chun-Li,173384,France,854077
MKS_ATO,Ken,173366,Other,2260222
Alined,A.K.I.,173361,Japan,1118797
たまごん_115.0kg,Jamie,173343,Japan,1641005
ohiyaumasi,Kimberly,173337,Japan,1419172
mago2dgod,Cammy,173331,Japan,2650531
Whisp,Zangief,173299,Chile,1772539
ぬるま湯,Marisa,173285,Canada,1121798
Robotnik,Ken,173284,Germany,1205827
DeeAncer,Dee Jay,173166,Armenia,1678151
.ORO,Manon,173123,Japan,1492715
るんちゃん,Kimberly,173113,Japan,1001799
ずんだもんふぁいたー,Luke,173077,Japan,1823241
umaiga,Luke,173068,Japan,1553964
HUYA-HEIGOU,Marisa,173012,China,1017757
Bullcat,Marisa,172977,Japan,2108387
KyukiVT,JP,172903,Brazil,888086
SeoFGC,Luke,172892,Singapore,1362526
邪神ちゃんさん,Dee Jay,172866,Japan,1040677
Archlion,Cammy,172848,Brazil,938069
DR-gmariosouza,Chun-Li,172831,Brazil,368445
ろっぷ。,Jamie,172782,Japan,1188344
KR_Wrestlingman,Marisa,172779,South Korea,2066234
tomosan,Dhalsim,172765,Japan,548539
#坊や哲,Ken,172761,Japan,2115698
空条Q太郎,JP,172755,Japan,446208
あくたがわ,Ken,172754,Japan,1655291
ゴリむそう,Ryu,172745,Japan,1231610
saado99,Luke,172714,United States,1271090
Sorrow,Lily,172708,Costa Rica,1901623
ジュリサラ,Marisa,172670,Other,1186951
Detoneichon,Guile,172665,Chile,1114040
Darlan,Ken,172663,Peru,1266782
Naaao,Juri,172652,Japan,1059858
マルコム,Marisa,172608,Japan,1141422
daigoman,Zangief,172595,Japan,1206879
duresica,Chun-Li,172583,United States,877227
はねこつむ,Chun-Li,172487,Japan,1281546
にっしー,Manon,172458,Japan,1791410
NLNL,Ken,172433,South Korea,2358607
GengarWithAGun,Dee Jay,172415,Jamaica,2082513
suikaatama7,Chun-Li,172390,Japan,1379528
大幸すばる,A.K.I.,172378,Japan,780009
tilti1,Edmond Honda,172360,Brazil,2164659
エリート,Ryu,172332,Japan,883505
“ら行”,Guile,172282,Japan,906559
しめさば,Dee Jay,172235,Japan,1182864
Kushina,Ken,172229,Japan,1627855
TopGee,Ken,172209,Singapore,899262
Geeck-O,Cammy,172208,Italy,921590
turkiabc,Juri,172208,Saudi Arabia,1310105
natary,Juri,172187,Japan,984448
nani,Zangief,172178,Germany,1809626
かに（甲殻類）,Kimberly,172175,Japan,344686
LCDforever,Ryu,172171,United States,776611
JordanDGAF,Manon,172163,United States,3575426
もげちゃ,Cammy,172135,Japan,1772470
shinji840,Kimberly,172064,South Korea,999211
なつきち,Juri,172058,Japan,1250101
たかみーこくおう,Zangief,172046,Japan,944414
kofmafiateam-PS,Blanka,172023,United Arab Emirates,885368
kelusu,Luke,172022,Japan,2149641
uoti,Luke,172007,Japan,867000
MEJIKING,Ken,171996,Japan,2687808
SLC Satoshi,Ken,171928,Japan,957412
しるおじ,Ryu,171857,Japan,1782787
一匹马赛克,Guile,171837,China,1330967
ponta-itabashi,JP,171813,Japan,2708720
ブリッツ与作,Dee Jay,171800,Japan,1851409
nicooda,Chun-Li,171792,United States,1685564
pile bunker,Marisa,171781,Japan,742032
hamakai,Jamie,171772,Japan,1470996
キレイなみつひろ,Cammy,171769,Japan,1382587
NEPHEW237142,JP,171766,United States,1469370
Zaferino,Dhalsim,171699,Other,1578914
OlaZomY,Rashid,171698,France,1224864
MAGE,Ryu,171648,Japan,993860
GATTAMAN,Zangief,171614,Japan,996060
DRDANNYPHAM,Zangief,171592,United States,726363
KNUCKLESONIC,JP,171556,Japan,1025601
Mr.DoubleU,Kimberly,171525,United States,2142621
だるんちょ,Cammy,171507,Japan,797302
Fruit,Blanka,171502,United Arab Emirates,769466
KILLLOBOTOMY,Edmond Honda,171486,South Korea,530682
@coachkumo,Dhalsim,171462,United States,1272429
マノンスケ,Rashid,171461,Japan,1328668
ちゃんぐ@CHANG,Jamie,171448,Japan,1099952
闘真/Touma9s,Ken,171446,Japan,910601
Linkexelo,Luke,171387,France,781675
ネカリーノ,Dee Jay,171367,Japan,988394
farby,Jamie,171327,Japan,1205277
GIFT,JP,171324,Other,245841
Alex Smith,Juri,171302,United States,664483
-GTR-,Ryu,171298,United Arab Emirates,760810
テルリ院ボブ明,Rashid,171289,Japan,1430790
PG/＊痔持ち＊,Cammy,171153,Japan,1205277
Dora-chan1192,Ken,171133,Japan,1421764
yoshi,Ken,171108,Japan,1693518
ほぐれてきたぜ,Marisa,171002,Japan,1423127
YONANGEL,JP,171000,Germany,1263109
PUYOTNMR,Ken,170913,Japan,8073638
mjddjm,Dee Jay,170902,Japan,1051587
Fart?,Dhalsim,170830,United States,1290934
keshigomumagic,Dee Jay,170810,Japan,1244789
LF Lendiaviva,Luke,170748,Brazil,1520286
SSAPJOONGSU,Dee Jay,170744,South Korea,801008
Chrismess_Day,Dhalsim,170734,United States,1025003
ミスター・ブシドー,Dee Jay,170725,Japan,1379382
golmo,JP,170667,Japan,786075
prprdog3,Jamie,170593,Japan,1741775
空掌，毒手，鞭打！,Lily,170564,China,26030
hisyou283,JP,170490,Japan,765211
杖がつええ,JP,170489,Japan,282786
nuruma124,Marisa,170473,Other,1021348
あす'',Chun-Li,170461,Japan,984897
Young_Gouki,Kimberly,170417,United States,955666
タナクス,Ryu,170391,Japan,1090556
らすてぃー,JP,170356,Japan,1006847
El Hagen,Juri,170308,Mexico,785421
卍MMG ちょろはぶ卍,Marisa,170277,Japan,1496035
32rev,Zangief,170262,Japan,1030537
置きおじ,Ken,170260,Japan,1096498
どきゅCH,Cammy,170207,Japan,1562268
inaba,Marisa,170190,Japan,1848372
target153,Dee Jay,170190,Japan,850982
tetsu,Chun-Li,170154,Japan,1218325
うにゅもん,Edmond Honda,170149,Japan,314277
undercooled,Juri,170146,China,1154496
sasayama6,Edmond Honda,170136,Japan,2146200
Not_Renan,Chun-Li,170093,Brazil,1438067
DJ_Sonnyb,Marisa,170090,United Kingdom,1070861
でけーサメ,Manon,170056,Japan,1345714
kuryan,Manon,170031,Japan,1953771
ああああ,Cammy,169991,Japan,2213266
HIOCKY,Dhalsim,169945,Japan,818181
St Yoshi,Cammy,169930,Other,1454153
Mrかませ,Marisa,169915,Japan,1841267
arrancamelon,Blanka,169904,Brazil,1439727
iroan_wob,Dee Jay,169888,Japan,1325041
XIAOHAIIII,Ken,169845,China,216042
やっさん,Jamie,169821,Japan,2743261
わふうお,JP,169786,Japan,1067813
nona,Lily,169718,Japan,604613
和泉康太,JP,169709,Japan,1304038
kisuke,Ryu,169683,Japan,1232520
GoodBadBrother,Chun-Li,169668,United States,1701952
sy0uyu,Kimberly,169668,Japan,1018108
Earl,Ken,169645,Dominican Republic,1067609
MasterMT,Luke,169595,Germany,917766
アンノウン,Guile,169583,Japan,1369506
CrossoverRD,Ken,169576,Dominican Republic,754282
かつだい,Luke,169518,Japan,1280448
1755e4,A.K.I.,169514,Japan,1129880
Dankadillas,Dhalsim,169496,Mexico,1378592
げこりんちゃんVtuber,Luke,169474,Japan,1142756
TAKETIN0109,Ken,169440,Japan,1459856
Digitalモンク,Ken,169429,Japan,1628295
nnmr,Dee Jay,169412,Japan,1540597
MetalBird,Chun-Li,169393,China,1212712
ヤニクラトウフ,Juri,169383,Japan,1905052
okuri1981,Dee Jay,169379,Japan,1703087
Limestone09,Ken,169343,Colombia,643396
Greasy Feet,Dee Jay,169266,Brazil,1110644
Rudolf.K,Zangief,169260,Japan,1448195
Pirosiki,Luke,169213,Japan,1167651
えんちょう,A.K.I.,169205,Japan,1197961
Fidan,Luke,169065,Belgium,962165
TWMok_PC,Blanka,169051,Japan,269868
THE COOL KID93,Rashid,169050,United States,1463184
Xerna,Juri,169049,Netherlands,1181557
ペリトロッポパッタイ,Cammy,169031,Japan,711661
えもんだよー！,Luke,169014,Japan,1213287
ボナペティート山岡,Luke,168952,Japan,1183460
ダイナマイ10Boy,Ken,168935,Japan,950248
HIKARU_ssbu,Luke,168880,Japan,1846706
bibio,Juri,168809,Japan,1061998
おーば.,Jamie,168806,Japan,1163730
糖油果子,Dee Jay,168773,China,290552
ともぞう,Jamie,168752,Japan,707945
drt ghy,Ken,168751,Other,1111192
ねんじろう,A.K.I.,168724,Japan,761937
红温战士,JP,168674,China,972674
word,Jamie,168666,China,1763095
talacolatta,Dee Jay,168664,Japan,961215
owaechan,Ken,168626,Japan,1604327
sikitam,Chun-Li,168575,Japan,1314781
イナガキ,Luke,168575,Japan,1046489
doi_tabasco,Manon,168570,Japan,1408821
Bairon,Marisa,168552,Japan,1415421
CleggMadness,Juri,168552,United States,883531
Paradise,A.K.I.,168530,Other,1080341
Yukimo,Luke,168495,Japan,184458
JF-Keydash,Guile,168436,Argentina,806646
あめや。,Jamie,168413,Japan,896779
ヨコシマ,Lily,168404,Japan,2216763
mons90,Juri,168397,Japan,1716273
Cachexic,Ryu,168386,United States,1384294
[SAJ],Blanka,168375,Japan,677491
AfterDeath,Zangief,168348,Australia,1919903
孤獨美食雞,Blanka,168337,Barbados,593666
Dodonpa,Chun-Li,168334,Japan,2505444
RoFu,JP,168281,Australia,814022
淡路島マキシマ,Ryu,168273,Japan,629937
Ryussy,Rashid,168245,United States,1184395
nppp,Marisa,168244,Japan,696670
はりまです,Luke,168210,Japan,1205042
KimYasoo,Jamie,168170,South Korea,876713
オオヌキ,Chun-Li,168169,Japan,706785
GuyIncognito,Lily,168162,United States,1166331
MoMo,JP,168158,Brazil,981156
あかつき,Jamie,168128,Japan,1235391
The4philzz,JP,168075,United Kingdom,678535
Hado_Jacvinjack,JP,168030,Cameroon,948502
GGAllidar,Luke,167998,Philippines,372909
Djoolyurn,Zangief,167988,Australia,1269720
Freeway,Guile,167979,Other,990143
鱼头，参上,Zangief,167976,China,1987640
Kaymin,Juri,167975,Lebanon,1318908
TessTary,Rashid,167960,France,998670
健康な野菜,Jamie,167915,Japan,736234
nakkar_16,Zangief,167876,Japan,1167170
Lukzban,Jamie,167875,Brazil,1929965
cadman,Dhalsim,167859,Other,3437588
しろれん,Zangief,167856,Japan,1364741
Met@L,JP,167834,Japan,1091990
タケシム,Dhalsim,167817,Japan,754507
harakawa,Juri,167782,Japan,1127842
Kamikura,Juri,167775,Japan,1723106
Dookie-PC,JP,167763,Argentina,1433704
神洋123,Cammy,167750,China,599536
koyomi alive,Cammy,167746,Australia,1183510
xOnlyDeviL,Juri,167721,Brazil,652378
FizzyKups,A.K.I.,167699,United States,878495
はやお880,Zangief,167646,Japan,747684
ぜっとん,Guile,167644,Japan,1621170
WESTAS,Edmond Honda,167636,Japan,1929178
風さんやで♪,Blanka,167612,Japan,1659014
akiradayo,Marisa,167545,Japan,597731
Glitch,Cammy,167472,Dominican Republic,700497
THE DEB,Dhalsim,167363,Japan,318228
llAURALEEll,Manon,167361,Japan,1543140
sawasama,Guile,167343,Japan,586369
ダンデライオン,Edmond Honda,167314,Japan,661992
NGP_Anunnaki,Guile,167311,Peru,1224760
40%Flashkick,Marisa,167294,United States,918286
Cheshire,Ryu,167275,South Korea,2298973
bcchoi,Dhalsim,167269,United States,951343
GranTODAKAI ttv,JP,167265,Panama,1483995
葬送のゆーやさん,Chun-Li,167258,Japan,1498711
Phantome,Luke,167254,United States,748712
mili,Marisa,167198,Japan,932040
Spinning2Win,JP,167189,Canada,1287200
pipiling@family,Kimberly,167181,Other,945286
yotori,Juri,167094,Japan,1268839
もぐぞー,Edmond Honda,167060,Japan,1241929
b-Kuro,Ken,167048,Japan,2094303
yamasan210,Chun-Li,167047,Japan,986658
fixmybrain,Luke,167026,United States,1019547
Yyyyyyyyyyyyyyy,Luke,166972,China,1386806
Fram,JP,166942,South Korea,805407
小6の双子(弟),Ken,166879,Japan,811670
Mucmaster,Blanka,166869,Canada,975802
CHOCOFGC,Guile,166859,Mexico,762869
Señor_Chang,JP,166856,United Kingdom,1292948
matsudud_pc,Edmond Honda,166795,Japan,1493722
きのーこ,Dhalsim,166788,Japan,431539
Capitão Gancho,Marisa,166745,Brazil,1088944
Dumsurfer,Lily,166719,United States,2125026
Finessedan,Dee Jay,166704,United States,2563296
Noma,Rashid,166676,Japan,1540497
爆笑流菜鸟玩家,JP,166664,China,1821906
zaru,Rashid,166633,Japan,1122469
くろいつ！,Guile,166622,Japan,1036894
救済の魔女  その性質は慈悲,Juri,166616,Japan,1483043
抖音阿虚不会玩了,Ken,166612,China,1664511
Magicarper,Dee Jay,166604,Sweden,1655078
GlitterbiteVT,Marisa,166603,United Kingdom,2289555
Kadoanya,Chun-Li,166599,Japan,1726429
OriginalCostume,Luke,166575,Other,908528
zagloul,Luke,166514,Algeria,1314674
宗蔵Twitch配信,Dee Jay,166489,Japan,1197125
ぼんコプター,JP,166469,Japan,1470623
Caio_cfs,Rashid,166438,Brazil,1594703
こなつ＠,Dhalsim,166431,Japan,1427410
Knee_Khan,Rashid,166424,Other,1697748
B站魔都100两两,JP,166400,China,1960784
amane,Jamie,166354,Japan,2726226
Jodie_Comer,Ken,166342,Japan,2152215
LOXO,Blanka,166331,Japan,4600321
Mr. D,Chun-Li,166322,Brazil,916184
なみだねこ,Ryu,166280,Japan,1407200
Haramaki,JP,166254,Japan,227795
おりゅ_3rd,Ken,166227,Japan,499626
REIN388,Dee Jay,166176,Other,1239427
Sugi,Kimberly,166175,Japan,829282
Yamarster,JP,166159,Japan,650162
Launch,JP,166158,United Kingdom,127776
おMew,Chun-Li,166068,Japan,999817
Capixo,Dee Jay,166034,Brazil,1976179
Monsterjujuju,Dhalsim,165995,Japan,1666090
千葉のエボラ,Cammy,165993,Japan,655496
Raifa,Guile,165985,Japan,285203
馬刺し君,Chun-Li,165962,Japan,1033159
Neyyon24,Luke,165957,Japan,2175353
gajigaji,Jamie,165943,Japan,1170306
tok1ya,Ken,165851,Japan,1107200
Joxero,JP,165827,Spain,2053811
JP 爽,JP,165667,China,1112277
maka_bou,Dhalsim,165588,Japan,745677
和製’TURBO,Ken,165524,Japan,2042027
Aone,Dee Jay,165520,Japan,2261098
3333,Cammy,165456,Japan,1185678
Harouto,Ryu,165418,Armenia,626204
Boomano,Ken,165403,Other,925430
"全体上刺刀,准备进攻！",Zangief,165381,China,288848
Black Heart,Guile,165364,Italy,1204073
Cadê o patch?,Rashid,165354,Brazil,645441
dadumbo22,Luke,165325,Other,1451145
Kawaguchi,Rashid,165270,Japan,2685275
ぶどうの男,Dee Jay,165265,Japan,1929058
FREZZER,JP,165260,Morocco,724175
teest,A.K.I.,165259,Japan,963152
tanepos,Guile,165252,Japan,1917
Modern Gamer,Luke,165243,Cyprus,984476
Smackle,JP,165235,United States,1520767
Crispe,Cammy,165201,United States,1393608
Dapvip,Kimberly,165174,Other,843868
♀芸者♀,A.K.I.,165167,Japan,1828058
JuniorLeo,Ken,165124,France,642721
a scrub,Edmond Honda,165114,Canada,557602
LOZT,JP,165071,Japan,628401
Griva_,Ryu,164986,Kazakhstan,703240
NeighBuRrR,Cammy,164961,United States,832748
ピヨピヨ,Zangief,164939,Japan,1359788
Kusanagi,Marisa,164930,Venezuela,1046163
rakijou_DF,Juri,164910,Other,896918
hirata,Luke,164896,Japan,2449948
Kahunah,Ken,164888,United States,1642429
Bloodsong,JP,164876,Other,1706904
貫通 and...,Chun-Li,164873,Japan,1120855
YamchaFGC,Manon,164844,Brazil,1071730
burg-2,Luke,164829,Japan,1202314
パニーニ,Juri,164821,Japan,1778906
koyabuOGs,Edmond Honda,164803,Japan,703428
Flaquito,Jamie,164797,United States,972174
疯子也疯狂,Marisa,164781,China,666017
SHINGOGOGO,Zangief,164768,Japan,1121350
Davy,Dhalsim,164748,United States,1227529
Stachington,Marisa,164664,United States,1783437
kandon,Ken,164627,Japan,705756
arealguile,Guile,164625,Jordan,537526
renasu02,Juri,164621,Japan,857216
Siinon,Manon,164552,Other,1748879
godofjimmy1,Jamie,164512,Japan,1049917
Le A,Guile,164510,France,1074850
鬼塚やくも,Jamie,164497,Japan,1341839
羅漢(ao),Edmond Honda,164495,Japan,1858019
Sugar,Dee Jay,164491,Bahrain,869197
narimichi,Ryu,164474,Japan,2025944
eitino,Dhalsim,164445,Japan,1798973
CalmBirdXD,Ken,164411,Brazil,1003181
SchiacciSempre,Dee Jay,164407,Italy,1782284
turtleguy,Edmond Honda,164356,Indonesia,1150157
omg_sesame,Dhalsim,164324,Singapore,5101627
Kawaguchi,Jamie,164318,Japan,2685275
su555,Guile,164287,Japan,1276652
M2Cloud,Juri,164228,Germany,1933681
shikiso,JP,164226,Japan,1249161
heisho777,Dee Jay,164220,Japan,924720
sikkemi,Ryu,164208,Japan,1213429
donko1111,Ken,164171,Japan,904424
なまこ48,Blanka,164142,Japan,1600597
コパちゃん,Dee Jay,164013,Japan,843038
稲場愛香（偽）,Zangief,164012,Japan,1058532
marito0720,Dee Jay,163970,Japan,1723053
DTN_NoNeed,Lily,163964,United States,1072157
aponstick,Ken,163963,Japan,880626
Sultan,Dee Jay,163928,United Kingdom,1420576
kim23,Luke,163894,Japan,1927928
Keyai,Manon,163890,Japan,852298
maohara,Luke,163796,Japan,958884
den．,Rashid,163788,Japan,1904903
Trippie,Jamie,163770,United States,1590921
Alkhabbaz,Ken,163743,Other,1373662
MIT Honda,Cammy,163739,Kuwait,773405
Akami12,Lily,163701,Belgium,410284
QANBA-DAKOU,Dee Jay,163666,China,643854
はにゅー,Dee Jay,163658,Japan,854620
緑ぺこ(midopeko),Ken,163652,Japan,615691
HarryMK,Luke,163634,United States,2219199
Kuzco'sPoison,Blanka,163621,Brazil,1230902
Capote,Lily,163602,United States,936016
たかまーさ,Ken,163582,Japan,1015630
Bojac100,Jamie,163553,Honduras,2057201
GlitchRez,Guile,163532,Brazil,875937
SRBひーさん,Ken,163513,Japan,893968
トンコツ,Rashid,163494,Japan,330445
酱香引擎，启动！,Jamie,163491,China,1689172
Takhos,Ken,163478,Japan,1069598
bobbyboom,Guile,163385,Other,1669217
小路KOG@my song,Dee Jay,163357,Japan,1054878
EnzoTheHokage,Ken,163334,United States,1005251
Nohn Doe,Luke,163298,Japan,1217597
SeanWhy,Chun-Li,163250,United States,890433
Hiko,Chun-Li,163247,China,1112091
kirara,Luke,163232,Japan,868982
Reiketsu,Jamie,163189,Japan,1179798
Doomz,Ken,163184,United States,1063127
Luffy,Marisa,163134,France,1418024
Jake Ryan,Ken,163098,United States,1870207
Mr-MadGear,Marisa,163089,United States,728019
